Fes,X,segment,state,case_count,year,Month,Week,weekday,day,Festival,Season,Festival1
9714,29-11-2018,2,BIHAR,760,2018,11,48,5,29,NA,Autumn,0
9715,29-11-2018,2,CHHATTISGARH,110,2018,11,48,5,29,NA,Autumn,0
9716,29-11-2018,2,GUJARAT,124,2018,11,48,5,29,NA,Autumn,0
9717,29-11-2018,2,HARYANA,0,2018,11,48,5,29,NA,Autumn,0
9718,29-11-2018,2,JHARKHAND,149,2018,11,48,5,29,NA,Autumn,0
9719,29-11-2018,2,KERALA,125,2018,11,48,5,29,NA,Autumn,0
9720,29-11-2018,2,KARNATAKA,1204,2018,11,48,5,29,NA,Autumn,0
9721,29-11-2018,2,MAHARASHTRA,147,2018,11,48,5,29,NA,Autumn,0
9722,29-11-2018,2,MADHYA PRADESH,223,2018,11,48,5,29,NA,Autumn,0
9723,29-11-2018,2,ORISSA,212,2018,11,48,5,29,NA,Autumn,0
9724,29-11-2018,2,PUNJAB,0,2018,11,48,5,29,NA,Autumn,0
9725,29-11-2018,2,TAMIL NADU,2353,2018,11,48,5,29,NA,Autumn,0
9726,29-11-2018,2,TRIPURA,138,2018,11,48,5,29,NA,Autumn,0
9727,29-11-2018,2,UTTAR PRADESH,144,2018,11,48,5,29,NA,Autumn,0
9728,29-11-2018,2,WEST BENGAL,288,2018,11,48,5,29,NA,Autumn,0
9729,30-11-2018,2,ASSAM,39,2018,11,48,6,30,NA,Autumn,0
9730,30-11-2018,2,BIHAR,117,2018,11,48,6,30,NA,Autumn,0
9731,30-11-2018,2,CHHATTISGARH,7,2018,11,48,6,30,NA,Autumn,0
9732,30-11-2018,2,GUJARAT,99,2018,11,48,6,30,NA,Autumn,0
9733,30-11-2018,2,HARYANA,0,2018,11,48,6,30,NA,Autumn,0
9734,30-11-2018,2,JHARKHAND,68,2018,11,48,6,30,NA,Autumn,0
9735,30-11-2018,2,KERALA,85,2018,11,48,6,30,NA,Autumn,0
9736,30-11-2018,2,KARNATAKA,240,2018,11,48,6,30,NA,Autumn,0
9737,30-11-2018,2,MAHARASHTRA,11,2018,11,48,6,30,NA,Autumn,0
9738,30-11-2018,2,MADHYA PRADESH,105,2018,11,48,6,30,NA,Autumn,0
9739,30-11-2018,2,ORISSA,50,2018,11,48,6,30,NA,Autumn,0
9740,30-11-2018,2,PUNJAB,0,2018,11,48,6,30,NA,Autumn,0
9741,30-11-2018,2,TAMIL NADU,403,2018,11,48,6,30,NA,Autumn,0
9742,30-11-2018,2,TRIPURA,0,2018,11,48,6,30,NA,Autumn,0
9743,30-11-2018,2,UTTAR PRADESH,40,2018,11,48,6,30,NA,Autumn,0
9744,30-11-2018,2,WEST BENGAL,45,2018,11,48,6,30,NA,Autumn,0
9745,01-12-2018,2,ASSAM,170,2018,12,48,7,1,NA,Winter,0
9746,01-12-2018,2,BIHAR,634,2018,12,48,7,1,NA,Winter,0
9747,01-12-2018,2,CHHATTISGARH,147,2018,12,48,7,1,NA,Winter,0
9748,01-12-2018,2,GUJARAT,211,2018,12,48,7,1,NA,Winter,0
9749,01-12-2018,2,HARYANA,0,2018,12,48,7,1,NA,Winter,0
9750,01-12-2018,2,JHARKHAND,216,2018,12,48,7,1,NA,Winter,0
9751,01-12-2018,2,KERALA,382,2018,12,48,7,1,NA,Winter,0
9752,01-12-2018,2,KARNATAKA,1501,2018,12,48,7,1,NA,Winter,0
9753,01-12-2018,2,MAHARASHTRA,254,2018,12,48,7,1,NA,Winter,0
9754,01-12-2018,2,MADHYA PRADESH,337,2018,12,48,7,1,NA,Winter,0
9755,01-12-2018,2,ORISSA,246,2018,12,48,7,1,NA,Winter,0
9756,01-12-2018,2,PUNJAB,0,2018,12,48,7,1,NA,Winter,0
9757,01-12-2018,2,TAMIL NADU,2894,2018,12,48,7,1,NA,Winter,0
9758,01-12-2018,2,TRIPURA,70,2018,12,48,7,1,NA,Winter,0
9759,01-12-2018,2,UTTAR PRADESH,203,2018,12,48,7,1,NA,Winter,0
9760,01-12-2018,2,WEST BENGAL,620,2018,12,48,7,1,NA,Winter,0
9761,02-12-2018,2,ASSAM,227,2018,12,49,1,2,NA,Winter,0
9762,02-12-2018,2,BIHAR,340,2018,12,49,1,2,NA,Winter,0
9763,02-12-2018,2,CHHATTISGARH,71,2018,12,49,1,2,NA,Winter,0
9764,02-12-2018,2,GUJARAT,143,2018,12,49,1,2,NA,Winter,0
9765,02-12-2018,2,HARYANA,0,2018,12,49,1,2,NA,Winter,0
9766,02-12-2018,2,JHARKHAND,66,2018,12,49,1,2,NA,Winter,0
9767,02-12-2018,2,KERALA,153,2018,12,49,1,2,NA,Winter,0
9768,02-12-2018,2,KARNATAKA,899,2018,12,49,1,2,NA,Winter,0
9769,02-12-2018,2,MAHARASHTRA,137,2018,12,49,1,2,NA,Winter,0
9770,02-12-2018,2,MADHYA PRADESH,187,2018,12,49,1,2,NA,Winter,0
9771,02-12-2018,2,ORISSA,107,2018,12,49,1,2,NA,Winter,0
9772,02-12-2018,2,PUNJAB,0,2018,12,49,1,2,NA,Winter,0
9773,02-12-2018,2,TAMIL NADU,1572,2018,12,49,1,2,NA,Winter,0
9774,02-12-2018,2,TRIPURA,22,2018,12,49,1,2,NA,Winter,0
9775,02-12-2018,2,UTTAR PRADESH,215,2018,12,49,1,2,NA,Winter,0
9776,02-12-2018,2,WEST BENGAL,503,2018,12,49,1,2,NA,Winter,0
9777,03-12-2018,2,ASSAM,254,2018,12,49,2,3,NA,Winter,0
9778,03-12-2018,2,BIHAR,286,2018,12,49,2,3,NA,Winter,0
9779,03-12-2018,2,CHHATTISGARH,48,2018,12,49,2,3,NA,Winter,0
9780,03-12-2018,2,GUJARAT,155,2018,12,49,2,3,NA,Winter,0
9781,03-12-2018,2,HARYANA,0,2018,12,49,2,3,NA,Winter,0
9782,03-12-2018,2,JHARKHAND,180,2018,12,49,2,3,NA,Winter,0
9783,03-12-2018,2,KERALA,356,2018,12,49,2,3,NA,Winter,0
9784,03-12-2018,2,KARNATAKA,900,2018,12,49,2,3,NA,Winter,0
9785,03-12-2018,2,MAHARASHTRA,138,2018,12,49,2,3,NA,Winter,0
9786,03-12-2018,2,MADHYA PRADESH,256,2018,12,49,2,3,NA,Winter,0
9787,03-12-2018,2,ORISSA,103,2018,12,49,2,3,NA,Winter,0
9788,03-12-2018,2,PUNJAB,0,2018,12,49,2,3,NA,Winter,0
9789,03-12-2018,2,TAMIL NADU,1558,2018,12,49,2,3,NA,Winter,0
9790,03-12-2018,2,TRIPURA,84,2018,12,49,2,3,NA,Winter,0
9791,03-12-2018,2,UTTAR PRADESH,114,2018,12,49,2,3,NA,Winter,0
9792,03-12-2018,2,WEST BENGAL,431,2018,12,49,2,3,NA,Winter,0
9793,04-12-2018,2,ASSAM,254,2018,12,49,3,4,NA,Winter,0
9794,04-12-2018,2,BIHAR,446,2018,12,49,3,4,NA,Winter,0
9795,04-12-2018,2,CHHATTISGARH,77,2018,12,49,3,4,NA,Winter,0
9796,04-12-2018,2,GUJARAT,275,2018,12,49,3,4,NA,Winter,0
9797,04-12-2018,2,HARYANA,0,2018,12,49,3,4,NA,Winter,0
9798,04-12-2018,2,JHARKHAND,193,2018,12,49,3,4,NA,Winter,0
9799,04-12-2018,2,KERALA,405,2018,12,49,3,4,NA,Winter,0
9800,04-12-2018,2,KARNATAKA,1036,2018,12,49,3,4,NA,Winter,0
9801,04-12-2018,2,MAHARASHTRA,119,2018,12,49,3,4,NA,Winter,0
9802,04-12-2018,2,MADHYA PRADESH,191,2018,12,49,3,4,NA,Winter,0
9803,04-12-2018,2,ORISSA,135,2018,12,49,3,4,NA,Winter,0
9804,04-12-2018,2,PUNJAB,0,2018,12,49,3,4,NA,Winter,0
9805,04-12-2018,2,TAMIL NADU,1833,2018,12,49,3,4,NA,Winter,0
9806,04-12-2018,2,TRIPURA,92,2018,12,49,3,4,NA,Winter,0
9807,04-12-2018,2,UTTAR PRADESH,169,2018,12,49,3,4,NA,Winter,0
9808,04-12-2018,2,WEST BENGAL,477,2018,12,49,3,4,NA,Winter,0
9809,05-12-2018,2,ASSAM,109,2018,12,49,4,5,NA,Winter,0
9810,05-12-2018,2,BIHAR,581,2018,12,49,4,5,NA,Winter,0
9811,05-12-2018,2,CHHATTISGARH,47,2018,12,49,4,5,NA,Winter,0
9812,05-12-2018,2,GUJARAT,171,2018,12,49,4,5,NA,Winter,0
9813,05-12-2018,2,HARYANA,0,2018,12,49,4,5,NA,Winter,0
9814,05-12-2018,2,JHARKHAND,110,2018,12,49,4,5,NA,Winter,0
9815,05-12-2018,2,KERALA,253,2018,12,49,4,5,NA,Winter,0
9816,05-12-2018,2,KARNATAKA,953,2018,12,49,4,5,NA,Winter,0
9817,05-12-2018,2,MAHARASHTRA,99,2018,12,49,4,5,NA,Winter,0
9818,05-12-2018,2,MADHYA PRADESH,209,2018,12,49,4,5,NA,Winter,0
9819,05-12-2018,2,ORISSA,153,2018,12,49,4,5,NA,Winter,0
9820,05-12-2018,2,PUNJAB,0,2018,12,49,4,5,NA,Winter,0
9821,05-12-2018,2,TAMIL NADU,1171,2018,12,49,4,5,NA,Winter,0
9822,05-12-2018,2,TRIPURA,53,2018,12,49,4,5,NA,Winter,0
9823,05-12-2018,2,UTTAR PRADESH,70,2018,12,49,4,5,NA,Winter,0
9824,05-12-2018,2,WEST BENGAL,482,2018,12,49,4,5,NA,Winter,0
9825,06-12-2018,2,ASSAM,211,2018,12,49,5,6,NA,Winter,0
9826,06-12-2018,2,BIHAR,575,2018,12,49,5,6,NA,Winter,0
9827,06-12-2018,2,CHHATTISGARH,57,2018,12,49,5,6,NA,Winter,0
9828,06-12-2018,2,GUJARAT,153,2018,12,49,5,6,NA,Winter,0
9829,06-12-2018,2,HARYANA,0,2018,12,49,5,6,NA,Winter,0
9830,06-12-2018,2,JHARKHAND,325,2018,12,49,5,6,NA,Winter,0
9831,06-12-2018,2,KERALA,357,2018,12,49,5,6,NA,Winter,0
9832,06-12-2018,2,KARNATAKA,953,2018,12,49,5,6,NA,Winter,0
9833,06-12-2018,2,MAHARASHTRA,165,2018,12,49,5,6,NA,Winter,0
9834,06-12-2018,2,MADHYA PRADESH,346,2018,12,49,5,6,NA,Winter,0
9835,06-12-2018,2,ORISSA,187,2018,12,49,5,6,NA,Winter,0
9836,06-12-2018,2,PUNJAB,0,2018,12,49,5,6,NA,Winter,0
9837,06-12-2018,2,TAMIL NADU,1124,2018,12,49,5,6,NA,Winter,0
9838,06-12-2018,2,TRIPURA,19,2018,12,49,5,6,NA,Winter,0
9839,06-12-2018,2,UTTAR PRADESH,217,2018,12,49,5,6,NA,Winter,0
9840,06-12-2018,2,WEST BENGAL,503,2018,12,49,5,6,NA,Winter,0
9841,07-12-2018,2,ASSAM,335,2018,12,49,6,7,NA,Winter,0
9842,07-12-2018,2,BIHAR,785,2018,12,49,6,7,NA,Winter,0
9843,07-12-2018,2,CHHATTISGARH,146,2018,12,49,6,7,NA,Winter,0
9844,07-12-2018,2,GUJARAT,168,2018,12,49,6,7,NA,Winter,0
9845,07-12-2018,2,HARYANA,0,2018,12,49,6,7,NA,Winter,0
9846,07-12-2018,2,JHARKHAND,223,2018,12,49,6,7,NA,Winter,0
9847,07-12-2018,2,KERALA,211,2018,12,49,6,7,NA,Winter,0
9848,07-12-2018,2,KARNATAKA,1098,2018,12,49,6,7,NA,Winter,0
9849,07-12-2018,2,MAHARASHTRA,146,2018,12,49,6,7,NA,Winter,0
9850,07-12-2018,2,MADHYA PRADESH,562,2018,12,49,6,7,NA,Winter,0
9851,07-12-2018,2,ORISSA,127,2018,12,49,6,7,NA,Winter,0
9852,07-12-2018,2,PUNJAB,0,2018,12,49,6,7,NA,Winter,0
9853,07-12-2018,2,TAMIL NADU,1009,2018,12,49,6,7,NA,Winter,0
9854,07-12-2018,2,TRIPURA,39,2018,12,49,6,7,NA,Winter,0
9855,07-12-2018,2,UTTAR PRADESH,200,2018,12,49,6,7,NA,Winter,0
9856,07-12-2018,2,WEST BENGAL,531,2018,12,49,6,7,NA,Winter,0
9857,08-12-2018,2,ASSAM,387,2018,12,49,7,8,NA,Winter,0
9858,08-12-2018,2,BIHAR,502,2018,12,49,7,8,NA,Winter,0
9859,08-12-2018,2,CHHATTISGARH,184,2018,12,49,7,8,NA,Winter,0
9860,08-12-2018,2,GUJARAT,225,2018,12,49,7,8,NA,Winter,0
9861,08-12-2018,2,HARYANA,0,2018,12,49,7,8,NA,Winter,0
9862,08-12-2018,2,JHARKHAND,288,2018,12,49,7,8,NA,Winter,0
9863,08-12-2018,2,KERALA,201,2018,12,49,7,8,NA,Winter,0
9864,08-12-2018,2,KARNATAKA,1401,2018,12,49,7,8,NA,Winter,0
9865,08-12-2018,2,MAHARASHTRA,262,2018,12,49,7,8,NA,Winter,0
9866,08-12-2018,2,MADHYA PRADESH,563,2018,12,49,7,8,NA,Winter,0
9867,08-12-2018,2,ORISSA,82,2018,12,49,7,8,NA,Winter,0
9868,08-12-2018,2,PUNJAB,0,2018,12,49,7,8,NA,Winter,0
9869,08-12-2018,2,TAMIL NADU,1387,2018,12,49,7,8,NA,Winter,0
9870,08-12-2018,2,TRIPURA,58,2018,12,49,7,8,NA,Winter,0
9871,08-12-2018,2,UTTAR PRADESH,187,2018,12,49,7,8,NA,Winter,0
9872,08-12-2018,2,WEST BENGAL,528,2018,12,49,7,8,NA,Winter,0
9873,09-12-2018,2,ASSAM,229,2018,12,50,1,9,NA,Winter,0
9874,09-12-2018,2,BIHAR,555,2018,12,50,1,9,NA,Winter,0
9875,09-12-2018,2,CHHATTISGARH,169,2018,12,50,1,9,NA,Winter,0
9876,09-12-2018,2,GUJARAT,113,2018,12,50,1,9,NA,Winter,0
9877,09-12-2018,2,HARYANA,0,2018,12,50,1,9,NA,Winter,0
9878,09-12-2018,2,JHARKHAND,276,2018,12,50,1,9,NA,Winter,0
9879,09-12-2018,2,KERALA,179,2018,12,50,1,9,NA,Winter,0
9880,09-12-2018,2,KARNATAKA,979,2018,12,50,1,9,NA,Winter,0
9881,09-12-2018,2,MAHARASHTRA,205,2018,12,50,1,9,NA,Winter,0
9882,09-12-2018,2,MADHYA PRADESH,367,2018,12,50,1,9,NA,Winter,0
9883,09-12-2018,2,ORISSA,176,2018,12,50,1,9,NA,Winter,0
9884,09-12-2018,2,PUNJAB,0,2018,12,50,1,9,NA,Winter,0
9885,09-12-2018,2,TAMIL NADU,674,2018,12,50,1,9,NA,Winter,0
9886,09-12-2018,2,TRIPURA,24,2018,12,50,1,9,NA,Winter,0
9887,09-12-2018,2,UTTAR PRADESH,283,2018,12,50,1,9,NA,Winter,0
9888,09-12-2018,2,WEST BENGAL,507,2018,12,50,1,9,NA,Winter,0
9889,10-12-2018,2,ASSAM,610,2018,12,50,2,10,NA,Winter,0
9890,10-12-2018,2,BIHAR,870,2018,12,50,2,10,NA,Winter,0
9891,10-12-2018,2,CHHATTISGARH,127,2018,12,50,2,10,NA,Winter,0
9892,10-12-2018,2,GUJARAT,209,2018,12,50,2,10,NA,Winter,0
9893,10-12-2018,2,HARYANA,0,2018,12,50,2,10,NA,Winter,0
9894,10-12-2018,2,JHARKHAND,374,2018,12,50,2,10,NA,Winter,0
9895,10-12-2018,2,KERALA,384,2018,12,50,2,10,NA,Winter,0
9896,10-12-2018,2,KARNATAKA,1419,2018,12,50,2,10,NA,Winter,0
9897,10-12-2018,2,MAHARASHTRA,269,2018,12,50,2,10,NA,Winter,0
9898,10-12-2018,2,MADHYA PRADESH,677,2018,12,50,2,10,NA,Winter,0
9899,10-12-2018,2,ORISSA,258,2018,12,50,2,10,NA,Winter,0
9900,10-12-2018,2,PUNJAB,0,2018,12,50,2,10,NA,Winter,0
9901,10-12-2018,2,TAMIL NADU,852,2018,12,50,2,10,NA,Winter,0
9902,10-12-2018,2,TRIPURA,117,2018,12,50,2,10,NA,Winter,0
9903,10-12-2018,2,UTTAR PRADESH,359,2018,12,50,2,10,NA,Winter,0
9904,10-12-2018,2,WEST BENGAL,586,2018,12,50,2,10,NA,Winter,0
9905,11-12-2018,2,ASSAM,1721,2018,12,50,3,11,NA,Winter,0
9906,11-12-2018,2,BIHAR,2420,2018,12,50,3,11,NA,Winter,0
9907,11-12-2018,2,CHHATTISGARH,491,2018,12,50,3,11,NA,Winter,0
9908,11-12-2018,2,GUJARAT,571,2018,12,50,3,11,NA,Winter,0
9909,11-12-2018,2,HARYANA,0,2018,12,50,3,11,NA,Winter,0
9910,11-12-2018,2,JHARKHAND,654,2018,12,50,3,11,NA,Winter,0
9911,11-12-2018,2,KERALA,1109,2018,12,50,3,11,NA,Winter,0
9912,11-12-2018,2,KARNATAKA,4137,2018,12,50,3,11,NA,Winter,0
9913,11-12-2018,2,MAHARASHTRA,427,2018,12,50,3,11,NA,Winter,0
9914,11-12-2018,2,MADHYA PRADESH,1076,2018,12,50,3,11,NA,Winter,0
9915,11-12-2018,2,ORISSA,455,2018,12,50,3,11,NA,Winter,0
9916,11-12-2018,2,PUNJAB,0,2018,12,50,3,11,NA,Winter,0
9917,11-12-2018,2,TAMIL NADU,6741,2018,12,50,3,11,NA,Winter,0
9918,11-12-2018,2,TRIPURA,219,2018,12,50,3,11,NA,Winter,0
9919,11-12-2018,2,UTTAR PRADESH,928,2018,12,50,3,11,NA,Winter,0
9920,11-12-2018,2,WEST BENGAL,1498,2018,12,50,3,11,NA,Winter,0
9921,12-12-2018,2,ASSAM,1782,2018,12,50,4,12,NA,Winter,0
9922,12-12-2018,2,BIHAR,3339,2018,12,50,4,12,NA,Winter,0
9923,12-12-2018,2,CHHATTISGARH,400,2018,12,50,4,12,NA,Winter,0
9924,12-12-2018,2,GUJARAT,803,2018,12,50,4,12,NA,Winter,0
9925,12-12-2018,2,HARYANA,0,2018,12,50,4,12,NA,Winter,0
9926,12-12-2018,2,JHARKHAND,608,2018,12,50,4,12,NA,Winter,0
9927,12-12-2018,2,KERALA,1505,2018,12,50,4,12,NA,Winter,0
9928,12-12-2018,2,KARNATAKA,4068,2018,12,50,4,12,NA,Winter,0
9929,12-12-2018,2,MAHARASHTRA,694,2018,12,50,4,12,NA,Winter,0
9930,12-12-2018,2,MADHYA PRADESH,1152,2018,12,50,4,12,NA,Winter,0
9931,12-12-2018,2,ORISSA,607,2018,12,50,4,12,NA,Winter,0
9932,12-12-2018,2,PUNJAB,0,2018,12,50,4,12,NA,Winter,0
9933,12-12-2018,2,TAMIL NADU,8897,2018,12,50,4,12,NA,Winter,0
9934,12-12-2018,2,TRIPURA,305,2018,12,50,4,12,NA,Winter,0
9935,12-12-2018,2,UTTAR PRADESH,668,2018,12,50,4,12,NA,Winter,0
9936,12-12-2018,2,WEST BENGAL,2178,2018,12,50,4,12,NA,Winter,0
9937,13-12-2018,2,ASSAM,2127,2018,12,50,5,13,NA,Winter,0
9938,13-12-2018,2,BIHAR,4067,2018,12,50,5,13,NA,Winter,0
9939,13-12-2018,2,CHHATTISGARH,617,2018,12,50,5,13,NA,Winter,0
9940,13-12-2018,2,GUJARAT,621,2018,12,50,5,13,NA,Winter,0
9941,13-12-2018,2,HARYANA,0,2018,12,50,5,13,NA,Winter,0
9942,13-12-2018,2,JHARKHAND,584,2018,12,50,5,13,NA,Winter,0
9943,13-12-2018,2,KERALA,1391,2018,12,50,5,13,NA,Winter,0
9944,13-12-2018,2,KARNATAKA,3579,2018,12,50,5,13,NA,Winter,0
9945,13-12-2018,2,MAHARASHTRA,655,2018,12,50,5,13,NA,Winter,0
9946,13-12-2018,2,MADHYA PRADESH,1318,2018,12,50,5,13,NA,Winter,0
9947,13-12-2018,2,ORISSA,914,2018,12,50,5,13,NA,Winter,0
9948,13-12-2018,2,PUNJAB,0,2018,12,50,5,13,NA,Winter,0
9949,13-12-2018,2,TAMIL NADU,10166,2018,12,50,5,13,NA,Winter,0
9950,13-12-2018,2,TRIPURA,282,2018,12,50,5,13,NA,Winter,0
9951,13-12-2018,2,UTTAR PRADESH,551,2018,12,50,5,13,NA,Winter,0
9952,13-12-2018,2,WEST BENGAL,2640,2018,12,50,5,13,NA,Winter,0
9953,14-12-2018,2,ASSAM,1948,2018,12,50,6,14,NA,Winter,0
9954,14-12-2018,2,BIHAR,4382,2018,12,50,6,14,NA,Winter,0
9955,14-12-2018,2,CHHATTISGARH,392,2018,12,50,6,14,NA,Winter,0
9956,14-12-2018,2,GUJARAT,696,2018,12,50,6,14,NA,Winter,0
9957,14-12-2018,2,HARYANA,0,2018,12,50,6,14,NA,Winter,0
9958,14-12-2018,2,JHARKHAND,786,2018,12,50,6,14,NA,Winter,0
9959,14-12-2018,2,KERALA,814,2018,12,50,6,14,NA,Winter,0
9960,14-12-2018,2,KARNATAKA,3800,2018,12,50,6,14,NA,Winter,0
9961,14-12-2018,2,MAHARASHTRA,708,2018,12,50,6,14,NA,Winter,0
9962,14-12-2018,2,MADHYA PRADESH,1372,2018,12,50,6,14,NA,Winter,0
9963,14-12-2018,2,ORISSA,833,2018,12,50,6,14,NA,Winter,0
9964,14-12-2018,2,PUNJAB,0,2018,12,50,6,14,NA,Winter,0
9965,14-12-2018,2,TAMIL NADU,10356,2018,12,50,6,14,NA,Winter,0
9966,14-12-2018,2,TRIPURA,265,2018,12,50,6,14,NA,Winter,0
9967,14-12-2018,2,UTTAR PRADESH,704,2018,12,50,6,14,NA,Winter,0
9968,14-12-2018,2,WEST BENGAL,2199,2018,12,50,6,14,NA,Winter,0
9969,15-12-2018,2,ASSAM,2304,2018,12,50,7,15,NA,Winter,0
9970,15-12-2018,2,BIHAR,4316,2018,12,50,7,15,NA,Winter,0
9971,15-12-2018,2,CHHATTISGARH,488,2018,12,50,7,15,NA,Winter,0
9972,15-12-2018,2,GUJARAT,629,2018,12,50,7,15,NA,Winter,0
9973,15-12-2018,2,HARYANA,0,2018,12,50,7,15,NA,Winter,0
9974,15-12-2018,2,JHARKHAND,507,2018,12,50,7,15,NA,Winter,0
9975,15-12-2018,2,KERALA,1659,2018,12,50,7,15,NA,Winter,0
9976,15-12-2018,2,KARNATAKA,3500,2018,12,50,7,15,NA,Winter,0
9977,15-12-2018,2,MAHARASHTRA,691,2018,12,50,7,15,NA,Winter,0
9978,15-12-2018,2,MADHYA PRADESH,1554,2018,12,50,7,15,NA,Winter,0
9979,15-12-2018,2,ORISSA,1001,2018,12,50,7,15,NA,Winter,0
9980,15-12-2018,2,PUNJAB,0,2018,12,50,7,15,NA,Winter,0
9981,15-12-2018,2,TAMIL NADU,9311,2018,12,50,7,15,NA,Winter,0
9982,15-12-2018,2,TRIPURA,329,2018,12,50,7,15,NA,Winter,0
9983,15-12-2018,2,UTTAR PRADESH,532,2018,12,50,7,15,NA,Winter,0
9984,15-12-2018,2,WEST BENGAL,1997,2018,12,50,7,15,NA,Winter,0
9985,16-12-2018,2,ASSAM,598,2018,12,51,1,16,NA,Winter,0
9986,16-12-2018,2,BIHAR,3051,2018,12,51,1,16,NA,Winter,0
9987,16-12-2018,2,CHHATTISGARH,226,2018,12,51,1,16,NA,Winter,0
9988,16-12-2018,2,GUJARAT,153,2018,12,51,1,16,NA,Winter,0
9989,16-12-2018,2,HARYANA,0,2018,12,51,1,16,NA,Winter,0
9990,16-12-2018,2,JHARKHAND,332,2018,12,51,1,16,NA,Winter,0
9991,16-12-2018,2,KERALA,447,2018,12,51,1,16,NA,Winter,0
9992,16-12-2018,2,KARNATAKA,2285,2018,12,51,1,16,NA,Winter,0
9993,16-12-2018,2,MAHARASHTRA,232,2018,12,51,1,16,NA,Winter,0
9994,16-12-2018,2,MADHYA PRADESH,1079,2018,12,51,1,16,NA,Winter,0
9995,16-12-2018,2,ORISSA,990,2018,12,51,1,16,NA,Winter,0
9996,16-12-2018,2,PUNJAB,0,2018,12,51,1,16,NA,Winter,0
9997,16-12-2018,2,TAMIL NADU,5699,2018,12,51,1,16,NA,Winter,0
9998,16-12-2018,2,TRIPURA,82,2018,12,51,1,16,NA,Winter,0
9999,16-12-2018,2,UTTAR PRADESH,323,2018,12,51,1,16,NA,Winter,0
10000,16-12-2018,2,WEST BENGAL,1287,2018,12,51,1,16,NA,Winter,0
10001,17-12-2018,2,ASSAM,2658,2018,12,51,2,17,NA,Winter,0
10002,17-12-2018,2,BIHAR,5126,2018,12,51,2,17,NA,Winter,0
10003,17-12-2018,2,CHHATTISGARH,717,2018,12,51,2,17,NA,Winter,0
10004,17-12-2018,2,GUJARAT,601,2018,12,51,2,17,NA,Winter,0
10005,17-12-2018,2,HARYANA,0,2018,12,51,2,17,NA,Winter,0
10006,17-12-2018,2,JHARKHAND,407,2018,12,51,2,17,NA,Winter,0
10007,17-12-2018,2,KERALA,1769,2018,12,51,2,17,NA,Winter,0
10008,17-12-2018,2,KARNATAKA,3708,2018,12,51,2,17,NA,Winter,0
10009,17-12-2018,2,MAHARASHTRA,617,2018,12,51,2,17,NA,Winter,0
10010,17-12-2018,2,MADHYA PRADESH,1612,2018,12,51,2,17,NA,Winter,0
10011,17-12-2018,2,ORISSA,913,2018,12,51,2,17,NA,Winter,0
10012,17-12-2018,2,PUNJAB,0,2018,12,51,2,17,NA,Winter,0
10013,17-12-2018,2,TAMIL NADU,10515,2018,12,51,2,17,NA,Winter,0
10014,17-12-2018,2,TRIPURA,381,2018,12,51,2,17,NA,Winter,0
10015,17-12-2018,2,UTTAR PRADESH,736,2018,12,51,2,17,NA,Winter,0
10016,17-12-2018,2,WEST BENGAL,2199,2018,12,51,2,17,NA,Winter,0
10017,18-12-2018,2,ASSAM,2061,2018,12,51,3,18,NA,Winter,0
10018,18-12-2018,2,BIHAR,4171,2018,12,51,3,18,NA,Winter,0
10019,18-12-2018,2,CHHATTISGARH,543,2018,12,51,3,18,NA,Winter,0
10020,18-12-2018,2,GUJARAT,736,2018,12,51,3,18,NA,Winter,0
10021,18-12-2018,2,HARYANA,0,2018,12,51,3,18,NA,Winter,0
10022,18-12-2018,2,JHARKHAND,226,2018,12,51,3,18,NA,Winter,0
10023,18-12-2018,2,KERALA,1981,2018,12,51,3,18,NA,Winter,0
10024,18-12-2018,2,KARNATAKA,3503,2018,12,51,3,18,NA,Winter,0
10025,18-12-2018,2,MAHARASHTRA,591,2018,12,51,3,18,NA,Winter,0
10026,18-12-2018,2,MADHYA PRADESH,1363,2018,12,51,3,18,NA,Winter,0
10027,18-12-2018,2,ORISSA,1124,2018,12,51,3,18,NA,Winter,0
10028,18-12-2018,2,PUNJAB,0,2018,12,51,3,18,NA,Winter,0
10029,18-12-2018,2,TAMIL NADU,11506,2018,12,51,3,18,NA,Winter,0
10030,18-12-2018,2,TRIPURA,286,2018,12,51,3,18,NA,Winter,0
10031,18-12-2018,2,UTTAR PRADESH,581,2018,12,51,3,18,NA,Winter,0
10032,18-12-2018,2,WEST BENGAL,2156,2018,12,51,3,18,NA,Winter,0
10033,19-12-2018,2,ASSAM,2574,2018,12,51,4,19,NA,Winter,0
10034,19-12-2018,2,BIHAR,5222,2018,12,51,4,19,NA,Winter,0
10035,19-12-2018,2,CHHATTISGARH,557,2018,12,51,4,19,NA,Winter,0
10036,19-12-2018,2,GUJARAT,753,2018,12,51,4,19,NA,Winter,0
10037,19-12-2018,2,HARYANA,0,2018,12,51,4,19,NA,Winter,0
10038,19-12-2018,2,JHARKHAND,493,2018,12,51,4,19,NA,Winter,0
10039,19-12-2018,2,KERALA,1702,2018,12,51,4,19,NA,Winter,0
10040,19-12-2018,2,KARNATAKA,3733,2018,12,51,4,19,NA,Winter,0
10041,19-12-2018,2,MAHARASHTRA,735,2018,12,51,4,19,NA,Winter,0
10042,19-12-2018,2,MADHYA PRADESH,1398,2018,12,51,4,19,NA,Winter,0
10043,19-12-2018,2,ORISSA,1016,2018,12,51,4,19,NA,Winter,0
